capacitance	pressure	temp	time
18.00231	34.38103832562737	1.3038889250601642	1630196243.742641
18.00231	34.38103832562737	1.3038889250601642	1630196247.7277648
18.00232	34.38105508741853	1.303379931676318	1630196251.72474
18.00231	34.38103832562737	1.3038889250601642	1630196255.7107275
18.00231	34.38103832562737	1.3038889250601642	1630196259.6936786
18.00232	34.38105508741853	1.303379931676318	1630196263.6787136
18.00232	34.38105508741853	1.303379931676318	1630196267.875078
18.00232	34.38105508741853	1.303379931676318	1630196271.8673077
18.00232	34.38105508741853	1.303379931676318	1630196275.845348
18.00232	34.38105508741853	1.303379931676318	1630196279.836355
18.00233	34.381071849189084	1.3028709113095829	1630196283.8238425
18.00233	34.381071849189084	1.3028709113095829	1630196287.843683
18.00232	34.38105508741853	1.303379931676318	1630196291.8308744
18.00232	34.38105508741853	1.303379931676318	1630196295.8383052
18.00231	34.38103832562737	1.3038889250601642	1630196299.818418
18.00233	34.381071849189084	1.3028709113095829	1630196303.8052783
18.00232	34.38105508741853	1.303379931676318	1630196307.777484
18.00233	34.381071849189084	1.3028709113095829	1630196311.9977546
18.00232	34.38105508741853	1.303379931676318	1630196315.9698627
18.00232	34.38105508741853	1.303379931676318	1630196319.9577832
18.00233	34.381071849189084	1.3028709113095829	1630196323.9488244
18.00232	34.38105508741853	1.303379931676318	1630196327.937349
18.00233	34.381071849189084	1.3028709113095829	1630196331.9763098
18.00232	34.38105508741853	1.303379931676318	1630196335.9643493
18.00233	34.381071849189084	1.3028709113095829	1630196339.9710097
18.00232	34.38105508741853	1.303379931676318	1630196343.9776835
18.00234	34.381088610938946	1.302361863956321	1630196347.965269
18.00232	34.38105508741853	1.303379931676318	1630196351.966227
18.00233	34.381071849189084	1.3028709113095829	1630196356.1063223
18.00234	34.381088610938946	1.302361863956321	1630196360.0999303
18.00233	34.381071849189084	1.3028709113095829	1630196364.0964427
18.00234	34.381088610938946	1.302361863956321	1630196368.1018589
18.00232	34.38105508741853	1.303379931676318	1630196372.084927
18.00233	34.381071849189084	1.3028709113095829	1630196376.1141205
18.00233	34.381071849189084	1.3028709113095829	1630196380.4788196
18.00236	34.38112213437674	1.3013436883047689	1630196384.4708862
18.00232	34.38105508741853	1.303379931676318	1630196388.4608877
18.00232	34.38105508741853	1.303379931676318	1630196392.4554565
18.00233	34.381071849189084	1.3028709113095829	1630196396.4562657
18.00233	34.381071849189084	1.3028709113095829	1630196400.4659743
18.00234	34.381088610938946	1.302361863956321	1630196404.4847434
18.00232	34.38105508741853	1.303379931676318	1630196408.475255
18.00233	34.381071849189084	1.3028709113095829	1630196412.4493923
18.00234	34.381088610938946	1.302361863956321	1630196416.4418797
18.00233	34.381071849189084	1.3028709113095829	1630196420.439432
18.00233	34.381071849189084	1.3028709113095829	1630196424.6226358
18.00234	34.381088610938946	1.302361863956321	1630196428.6136885
18.00233	34.381071849189084	1.3028709113095829	1630196432.5947561
18.00233	34.381071849189084	1.3028709113095829	1630196436.5888379
18.00234	34.381088610938946	1.302361863956321	1630196440.571432
18.00233	34.381071849189084	1.3028709113095829	1630196444.6552703
18.00235	34.38110537266817	1.3018527896238083	1630196449.0099137
18.00234	34.381088610938946	1.302361863956321	1630196453.0099144
18.00234	34.381088610938946	1.302361863956321	1630196457.0177653
18.00233	34.381071849189084	1.3028709113095829	1630196460.9980388
18.00234	34.381088610938946	1.302361863956321	1630196465.0003932
18.00233	34.381071849189084	1.3028709113095829	1630196469.0096576
18.00234	34.381088610938946	1.302361863956321	1630196473.3726418
18.00234	34.381088610938946	1.302361863956321	1630196477.3616786
18.00236	34.38112213437674	1.3013436883047689	1630196481.3474236
18.00234	34.381088610938946	1.302361863956321	1630196485.3347566
18.00234	34.381088610938946	1.302361863956321	1630196489.3162527
18.00233	34.381071849189084	1.3028709113095829	1630196493.3537273
18.00235	34.38110537266817	1.3018527896238083	1630196497.3426397
18.00234	34.381088610938946	1.302361863956321	1630196501.3288386
18.00234	34.381088610938946	1.302361863956321	1630196505.317318
18.00234	34.381088610938946	1.302361863956321	1630196509.2988534
18.00234	34.381088610938946	1.302361863956321	1630196513.2755349
18.00235	34.38110537266817	1.3018527896238083	1630196517.4777846
18.00233	34.381071849189084	1.3028709113095829	1630196521.4774506
18.00235	34.38110537266817	1.3018527896238083	1630196525.4661312
18.00234	34.381088610938946	1.302361863956321	1630196529.4509044
18.00234	34.381088610938946	1.302361863956321	1630196533.4265554
18.00236	34.38112213437674	1.3013436883047689	1630196537.467436
18.00233	34.381071849189084	1.3028709113095829	1630196541.4753203
18.00233	34.381071849189084	1.3028709113095829	1630196545.4688945
18.00233	34.381071849189084	1.3028709113095829	1630196549.4552753
18.00235	34.38110537266817	1.3018527896238083	1630196553.4488256
18.00235	34.38110537266817	1.3018527896238083	1630196557.4439178
18.00234	34.381088610938946	1.302361863956321	1630196561.542613
18.00234	34.381088610938946	1.302361863956321	1630196565.5388534
18.00235	34.38110537266817	1.3018527896238083	1630196569.5697958
18.00235	34.38110537266817	1.3018527896238083	1630196573.5553265
18.00234	34.381088610938946	1.302361863956321	1630196577.5425646
18.00235	34.38110537266817	1.3018527896238083	1630196581.5524533
18.00235	34.38110537266817	1.3018527896238083	1630196585.912665
18.00235	34.38110537266817	1.3018527896238083	1630196589.9353435
18.00234	34.381088610938946	1.302361863956321	1630196593.9274483
18.00234	34.381088610938946	1.302361863956321	1630196597.9115667
18.00237	34.3811388960647	1.3008345600101165	1630196601.9163973
18.00235	34.38110537266817	1.3018527896238083	1630196605.9202256
18.00234	34.381088610938946	1.302361863956321	1630196610.2808995
18.00235	34.38110537266817	1.3018527896238083	1630196614.272636
18.00235	34.38110537266817	1.3018527896238083	1630196618.2616959
18.00235	34.38110537266817	1.3018527896238083	1630196622.2398949
18.00234	34.381088610938946	1.302361863956321	1630196626.2422323
18.00235	34.38110537266817	1.3018527896238083	1630196630.2677805
18.00236	34.38112213437674	1.3013436883047689	1630196634.2615452
18.00233	34.381071849189084	1.3028709113095829	1630196638.2518094
18.00235	34.38110537266817	1.3018527896238083	1630196642.2636728
18.00234	34.381088610938946	1.302361863956321	1630196646.2488124
18.00235	34.38110537266817	1.3018527896238083	1630196650.2292137
18.00234	34.381088610938946	1.302361863956321	1630196654.4277887
18.00235	34.38110537266817	1.3018527896238083	1630196658.4152715
18.00234	34.381088610938946	1.302361863956321	1630196662.4246774
18.00236	34.38112213437674	1.3013436883047689	1630196666.4147599
18.00234	34.381088610938946	1.302361863956321	1630196670.4203033
18.00236	34.38112213437674	1.3013436883047689	1630196674.4272087
18.00233	34.381071849189084	1.3028709113095829	1630196678.7936842
18.00235	34.38110537266817	1.3018527896238083	1630196682.7852921
18.00236	34.38112213437674	1.3013436883047689	1630196686.7773154
18.00235	34.38110537266817	1.3018527896238083	1630196690.7667878
18.00235	34.38110537266817	1.3018527896238083	1630196694.773918
18.00236	34.38112213437674	1.3013436883047689	1630196698.783674
18.00234	34.381088610938946	1.302361863956321	1630196702.776339
18.00234	34.381088610938946	1.302361863956321	1630196706.779899
18.00235	34.38110537266817	1.3018527896238083	1630196710.7723007
18.00235	34.38110537266817	1.3018527896238083	1630196714.7519445
18.00237	34.3811388960647	1.3008345600101165	1630196718.7513368
18.00235	34.38110537266817	1.3018527896238083	1630196722.928301
18.00236	34.38112213437674	1.3013436883047689	1630196726.9363108
18.00235	34.38110537266817	1.3018527896238083	1630196730.9408638
18.00235	34.38110537266817	1.3018527896238083	1630196734.9426353
18.00235	34.38110537266817	1.3018527896238083	1630196738.9452708
18.00235	34.38110537266817	1.3018527896238083	1630196742.9535923
18.00236	34.38112213437674	1.3013436883047689	1630196747.0698886
18.00235	34.38110537266817	1.3018527896238083	1630196751.07373
18.00236	34.38112213437674	1.3013436883047689	1630196755.067786
18.00236	34.38112213437674	1.3013436883047689	1630196759.0577574
18.00235	34.38110537266817	1.3018527896238083	1630196763.08901
18.00236	34.38112213437674	1.3013436883047689	1630196767.0817664
18.00236	34.38112213437674	1.3013436883047689	1630196771.4469254
18.00235	34.38110537266817	1.3018527896238083	1630196775.43983
18.00235	34.38110537266817	1.3018527896238083	1630196779.4474518
18.00236	34.38112213437674	1.3013436883047689	1630196783.4299538
18.00236	34.38112213437674	1.3013436883047689	1630196787.4104147
18.00234	34.381088610938946	1.302361863956321	1630196791.6836767
18.00236	34.38112213437674	1.3013436883047689	1630196795.6626363
18.00235	34.38110537266817	1.3018527896238083	1630196799.6577551
18.00235	34.38110537266817	1.3018527896238083	1630196803.6626441
18.00235	34.38110537266817	1.3018527896238083	1630196807.6553354
18.00235	34.38110537266817	1.3018527896238083	1630196811.6462295
18.00235	34.38110537266817	1.3018527896238083	1630196815.8237748
18.00235	34.38110537266817	1.3018527896238083	1630196819.8108563
18.00235	34.38110537266817	1.3018527896238083	1630196823.7989106
18.00236	34.38112213437674	1.3013436883047689	1630196827.7926326
18.00235	34.38110537266817	1.3018527896238083	1630196831.8274846
18.00234	34.381088610938946	1.302361863956321	1630196835.836995
18.00235	34.38110537266817	1.3018527896238083	1630196840.214702
18.00235	34.38110537266817	1.3018527896238083	1630196844.2188342
18.00235	34.38110537266817	1.3018527896238083	1630196848.2118323
18.00235	34.38110537266817	1.3018527896238083	1630196852.215673
18.00234	34.381088610938946	1.302361863956321	1630196856.2214713
18.00234	34.381088610938946	1.302361863956321	1630196860.214023
18.00234	34.381088610938946	1.302361863956321	1630196864.571799
18.00234	34.381088610938946	1.302361863956321	1630196868.5504475
18.00235	34.38110537266817	1.3018527896238083	1630196872.523719
18.00234	34.381088610938946	1.302361863956321	1630196876.5137815
18.00234	34.381088610938946	1.302361863956321	1630196880.4887598
18.00233	34.381071849189084	1.3028709113095829	1630196884.5626369
18.00234	34.381088610938946	1.302361863956321	1630196888.5516217
18.00235	34.38110537266817	1.3018527896238083	1630196892.5708513
18.00235	34.38110537266817	1.3018527896238083	1630196896.56635
18.00233	34.381071849189084	1.3028709113095829	1630196900.5521617
18.00235	34.38110537266817	1.3018527896238083	1630196904.5661016
18.00234	34.381088610938946	1.302361863956321	1630196908.6861446
18.00234	34.381088610938946	1.302361863956321	1630196912.6647384
18.00234	34.381088610938946	1.302361863956321	1630196916.6698992
18.00234	34.381088610938946	1.302361863956321	1630196920.6574366
18.00235	34.38110537266817	1.3018527896238083	1630196924.6278617
18.00232	34.38105508741853	1.303379931676318	1630196928.6913867
18.00234	34.381088610938946	1.302361863956321	1630196932.6663516
18.00234	34.381088610938946	1.302361863956321	1630196936.6474373
18.00233	34.381071849189084	1.3028709113095829	1630196940.6276603
18.00235	34.38110537266817	1.3018527896238083	1630196944.604678
18.00234	34.381088610938946	1.302361863956321	1630196948.5976808
18.00234	34.381088610938946	1.302361863956321	1630196952.8236835
18.00234	34.381088610938946	1.302361863956321	1630196956.8136828
18.00235	34.38110537266817	1.3018527896238083	1630196960.808821
18.00233	34.381071849189084	1.3028709113095829	1630196964.792638
18.00234	34.381088610938946	1.302361863956321	1630196968.7659717
18.00233	34.381071849189084	1.3028709113095829	1630196972.8247342
18.00234	34.381088610938946	1.302361863956321	1630196976.8018396
18.00233	34.381071849189084	1.3028709113095829	1630196980.7988946
18.00234	34.381088610938946	1.302361863956321	1630196984.7808697
18.00233	34.381071849189084	1.3028709113095829	1630196988.7617986
18.00234	34.381088610938946	1.302361863956321	1630196992.7400274
18.00233	34.381071849189084	1.3028709113095829	1630196997.0173934
18.00232	34.38105508741853	1.303379931676318	1630197000.9988563
18.00233	34.381071849189084	1.3028709113095829	1630197004.9763184
18.00233	34.381071849189084	1.3028709113095829	1630197008.9695451
18.00233	34.381071849189084	1.3028709113095829	1630197012.9693162
18.00233	34.381071849189084	1.3028709113095829	1630197017.0566373
18.00234	34.381088610938946	1.302361863956321	1630197021.0626335
18.00234	34.381088610938946	1.302361863956321	1630197025.036392
18.00234	34.381088610938946	1.302361863956321	1630197029.0174475
18.00233	34.381071849189084	1.3028709113095829	1630197032.9998968
18.00232	34.38105508741853	1.303379931676318	1630197036.9776583
18.00234	34.381088610938946	1.302361863956321	1630197041.2108169
18.00233	34.381071849189084	1.3028709113095829	1630197045.187506
18.00233	34.381071849189084	1.3028709113095829	1630197049.1808388
18.00233	34.381071849189084	1.3028709113095829	1630197053.176363
18.00233	34.381071849189084	1.3028709113095829	1630197057.1524432
18.00233	34.381071849189084	1.3028709113095829	1630197061.2112863
18.00233	34.381071849189084	1.3028709113095829	1630197065.1887937
18.00233	34.381071849189084	1.3028709113095829	1630197069.16527
18.00233	34.381071849189084	1.3028709113095829	1630197073.138893
18.00233	34.381071849189084	1.3028709113095829	1630197077.1130579
18.00233	34.381071849189084	1.3028709113095829	1630197081.0965834
18.00232	34.38105508741853	1.303379931676318	1630197085.342457
18.00233	34.381071849189084	1.3028709113095829	1630197089.3163598
18.00233	34.381071849189084	1.3028709113095829	1630197093.305269
18.00232	34.38105508741853	1.303379931676318	1630197097.3288867
18.00234	34.381088610938946	1.302361863956321	1630197101.319834
18.00234	34.381088610938946	1.302361863956321	1630197105.3274386
18.00234	34.381088610938946	1.302361863956321	1630197109.3174329
18.00234	34.381088610938946	1.302361863956321	1630197113.29473
18.00233	34.381071849189084	1.3028709113095829	1630197117.267755
18.00233	34.381071849189084	1.3028709113095829	1630197121.2473147
18.00233	34.381071849189084	1.3028709113095829	1630197125.2525125
18.00233	34.381071849189084	1.3028709113095829	1630197129.4626358
18.00232	34.38105508741853	1.303379931676318	1630197133.4377816
18.00233	34.381071849189084	1.3028709113095829	1630197137.4099503
18.00232	34.38105508741853	1.303379931676318	1630197141.3973188
18.00232	34.38105508741853	1.303379931676318	1630197145.3824134
18.00232	34.38105508741853	1.303379931676318	1630197149.470873
18.00232	34.38105508741853	1.303379931676318	1630197153.4653368
18.00231	34.38103832562737	1.3038889250601642	1630197157.455273
18.00232	34.38105508741853	1.303379931676318	1630197161.4588811
18.00231	34.38103832562737	1.3038889250601642	1630197165.4526331
18.00232	34.38105508741853	1.303379931676318	1630197169.4372544
18.00232	34.38105508741853	1.303379931676318	1630197173.6826353
18.00236	34.38112213437674	1.3013436883047689	1630197177.6614478
18.00232	34.38105508741853	1.303379931676318	1630197181.639948
18.00232	34.38105508741853	1.303379931676318	1630197185.629915
18.00232	34.38105508741853	1.303379931676318	1630197189.6024973
18.00231	34.38103832562737	1.3038889250601642	1630197193.7152696
18.00232	34.38105508741853	1.303379931676318	1630197197.6888497
18.00232	34.38105508741853	1.303379931676318	1630197201.7008717
18.00233	34.381071849189084	1.3028709113095829	1630197205.6936746
18.00231	34.38103832562737	1.3038889250601642	1630197209.69991
18.00231	34.38103832562737	1.3038889250601642	1630197213.6814563
18.00232	34.38105508741853	1.303379931676318	1630197217.7388825
18.00231	34.38103832562737	1.3038889250601642	1630197221.737782
18.00230	34.38102156381555	1.3043978914647596	1630197225.7073143
18.00231	34.38103832562737	1.3038889250601642	1630197229.697453
18.00231	34.38103832562737	1.3038889250601642	1630197233.6987653
18.00231	34.38103832562737	1.3038889250601642	1630197237.7488356
18.00230	34.38102156381555	1.3043978914647596	1630197241.7273166
18.00230	34.38102156381555	1.3043978914647596	1630197245.701593
18.00233	34.381071849189084	1.3028709113095829	1630197249.6788604
18.00231	34.38103832562737	1.3038889250601642	1630197253.663733
18.00230	34.38102156381555	1.3043978914647596	1630197257.6426272
18.00228	34.38098804012989	1.30541574333256	1630197261.912548
18.00241	34.38120594260977	1.298797777017171	1630197265.9014618
18.00213	34.38073660985421	1.3130461919863592	1630197269.9740846
18.00230	34.38102156381555	1.3043978914647596	1630197274.0037189
18.00229	34.38100480198304	1.3049068308901042	1630197278.007779
18.00229	34.38100480198304	1.3049068308901042	1630197281.9814003
18.00228	34.38098804012989	1.30541574333256	1630197286.297441
18.00228	34.38098804012989	1.30541574333256	1630197290.267472
18.00227	34.380971278256084	1.305924628788489	1630197294.2435923
18.00226	34.3809545163617	1.306433487261529	1630197298.2452943
18.00227	34.380971278256084	1.305924628788489	1630197302.2382512
18.00227	34.380971278256084	1.305924628788489	1630197306.2943914
18.00226	34.3809545163617	1.306433487261529	1630197310.286826
18.00226	34.3809545163617	1.306433487261529	1630197314.2898479
18.00226	34.3809545163617	1.306433487261529	1630197318.2676673
18.00227	34.380971278256084	1.305924628788489	1630197322.2752714
18.00226	34.3809545163617	1.306433487261529	1630197326.2850566
18.00226	34.3809545163617	1.306433487261529	1630197330.4426775
18.00227	34.380971278256084	1.305924628788489	1630197334.4388797
18.00226	34.3809545163617	1.306433487261529	1630197338.4608269
18.00227	34.380971278256084	1.305924628788489	1630197342.4507697
18.00227	34.380971278256084	1.305924628788489	1630197346.4339142
18.00227	34.380971278256084	1.305924628788489	1630197350.4126475
18.00227	34.380971278256084	1.305924628788489	1630197354.3821223
18.00226	34.3809545163617	1.306433487261529	1630197358.3727005
18.00226	34.3809545163617	1.306433487261529	1630197362.3652968
18.00227	34.380971278256084	1.305924628788489	1630197366.3518918
18.00226	34.3809545163617	1.306433487261529	1630197370.3241777
18.00227	34.380971278256084	1.305924628788489	1630197374.5463626
18.00227	34.380971278256084	1.305924628788489	1630197378.5489001
18.00226	34.3809545163617	1.306433487261529	1630197382.5318289
18.00226	34.3809545163617	1.306433487261529	1630197386.5277686
18.00226	34.3809545163617	1.306433487261529	1630197390.5035956
18.00226	34.3809545163617	1.306433487261529	1630197394.5307612
18.00225	34.38093775444656	1.3069423187553184	1630197398.512643
18.00230	34.38102156381555	1.3043978914647596	1630197402.4834952
18.00226	34.3809545163617	1.306433487261529	1630197406.4598699
18.00226	34.3809545163617	1.306433487261529	1630197410.4399498
18.00225	34.38093775444656	1.3069423187553184	1630197414.4158535
18.00226	34.3809545163617	1.306433487261529	1630197418.661819
18.00225	34.38093775444656	1.3069423187553184	1630197422.6426437
18.00225	34.38093775444656	1.3069423187553184	1630197426.6318433
18.00223	34.380904230554364	1.3079599007905927	1630197430.60778
18.00226	34.3809545163617	1.306433487261529	1630197434.6133637
18.00226	34.3809545163617	1.306433487261529	1630197438.6874568
18.00226	34.3809545163617	1.306433487261529	1630197442.6673152
18.00226	34.3809545163617	1.306433487261529	1630197446.6517873
18.00226	34.3809545163617	1.306433487261529	1630197450.6337235
18.00225	34.38093775444656	1.3069423187553184	1630197454.6277547
18.00226	34.3809545163617	1.306433487261529	1630197458.6090493
18.00225	34.38093775444656	1.3069423187553184	1630197462.717759
18.00226	34.3809545163617	1.306433487261529	1630197466.7136865
18.00226	34.3809545163617	1.306433487261529	1630197470.7073147
18.00226	34.3809545163617	1.306433487261529	1630197474.6803195
18.00225	34.38093775444656	1.3069423187553184	1630197478.6597986
18.00226	34.3809545163617	1.306433487261529	1630197482.6998935
18.00226	34.3809545163617	1.306433487261529	1630197486.6847944
18.00227	34.380971278256084	1.305924628788489	1630197490.688387
18.00224	34.380920992510795	1.307451123269857	1630197494.6747167
18.00226	34.3809545163617	1.306433487261529	1630197498.6574662
18.00226	34.3809545163617	1.306433487261529	1630197502.6362045
18.00227	34.380971278256084	1.305924628788489	1630197506.8214998
18.00227	34.380971278256084	1.305924628788489	1630197510.8952708
18.00225	34.38093775444656	1.3069423187553184	1630197514.909046
18.00226	34.3809545163617	1.306433487261529	1630197518.8998883
18.00226	34.3809545163617	1.306433487261529	1630197522.893774
18.00226	34.3809545163617	1.306433487261529	1630197526.8625755
18.00228	34.38098804012989	1.30541574333256	1630197531.1988971
18.00227	34.380971278256084	1.305924628788489	1630197535.2163546
18.00227	34.380971278256084	1.305924628788489	1630197539.237351
18.00226	34.3809545163617	1.306433487261529	1630197543.2487938
18.00227	34.380971278256084	1.305924628788489	1630197547.2695997
18.00227	34.380971278256084	1.305924628788489	1630197551.245465
18.00227	34.380971278256084	1.305924628788489	1630197555.5747192
18.00227	34.380971278256084	1.305924628788489	1630197559.5726352
18.00227	34.380971278256084	1.305924628788489	1630197563.5608296
18.00228	34.38098804012989	1.30541574333256	1630197567.5799086
18.00228	34.38098804012989	1.30541574333256	1630197571.5562687
18.00228	34.38098804012989	1.30541574333256	1630197575.577799
18.00228	34.38098804012989	1.30541574333256	1630197579.557462
18.00228	34.38098804012989	1.30541574333256	1630197583.5321856
18.00228	34.38098804012989	1.30541574333256	1630197587.507317
18.00230	34.38102156381555	1.3043978914647596	1630197591.5004518
18.00229	34.38100480198304	1.3049068308901042	1630197595.4924521
18.00229	34.38100480198304	1.3049068308901042	1630197599.7188504
18.00229	34.38100480198304	1.3049068308901042	1630197603.712639
18.00230	34.38102156381555	1.3043978914647596	1630197607.7047372
18.00229	34.38100480198304	1.3049068308901042	1630197611.6777546
18.00229	34.38100480198304	1.3049068308901042	1630197615.6662567
18.00229	34.38100480198304	1.3049068308901042	1630197619.7258465
18.00229	34.38100480198304	1.3049068308901042	1630197624.1011605
18.00231	34.38103832562737	1.3038889250601642	1630197628.077751
18.00230	34.38102156381555	1.3043978914647596	1630197632.0513442
18.00230	34.38102156381555	1.3043978914647596	1630197636.033726
18.00231	34.38103832562737	1.3038889250601642	1630197640.0088012
18.00230	34.38102156381555	1.3043978914647596	1630197644.0847409
18.00230	34.38102156381555	1.3043978914647596	1630197648.0637429
18.00231	34.38103832562737	1.3038889250601642	1630197652.0563092
18.00233	34.381071849189084	1.3028709113095829	1630197656.0335932
18.00231	34.38103832562737	1.3038889250601642	1630197660.036676
18.00231	34.38103832562737	1.3038889250601642	1630197664.0122712
18.00231	34.38103832562737	1.3038889250601642	1630197668.2037168
18.00231	34.38103832562737	1.3038889250601642	1630197672.1998158
18.00229	34.38100480198304	1.3049068308901042	1630197676.1901484
18.00228	34.38098804012989	1.30541574333256	1630197681.6016774
18.00226	34.3809545163617	1.306433487261529	1630197685.6107774
18.00232	34.38105508741853	1.303379931676318	1630197689.584761
18.00231	34.38103832562737	1.3038889250601642	1630197693.5618763
18.00232	34.38105508741853	1.303379931676318	1630197697.5624382
18.00231	34.38103832562737	1.3038889250601642	1630197701.5399969
18.00228	34.38098804012989	1.30541574333256	1630197708.418965
18.00232	34.38105508741853	1.303379931676318	1630197712.405291
18.00233	34.381071849189084	1.3028709113095829	1630197716.4853806
18.00234	34.381088610938946	1.302361863956321	1630197720.4677317
18.00235	34.38110537266817	1.3018527896238083	1630197724.6362884
18.00230	34.38102156381555	1.3043978914647596	1630197728.6507323
18.00232	34.38105508741853	1.303379931676318	1630197732.6582544
18.00234	34.381088610938946	1.302361863956321	1630197736.669646
18.00231	34.38103832562737	1.3038889250601642	1630197740.6665866
18.00232	34.38105508741853	1.303379931676318	1630197744.634975
18.00235	34.38110537266817	1.3018527896238083	1630197749.4314697
18.00233	34.381071849189084	1.3028709113095829	1630197753.3963122
18.00233	34.381071849189084	1.3028709113095829	1630197757.3778217
18.00235	34.38110537266817	1.3018527896238083	1630197761.364162
18.00235	34.38110537266817	1.3018527896238083	1630197765.3375378
18.00235	34.38110537266817	1.3018527896238083	1630197769.3152714
18.00233	34.381071849189084	1.3028709113095829	1630197773.3009372
18.00235	34.38110537266817	1.3018527896238083	1630197777.2812345
18.00235	34.38110537266817	1.3018527896238083	1630197781.277437
18.00233	34.381071849189084	1.3028709113095829	1630197785.2588444
18.00234	34.381088610938946	1.302361863956321	1630197789.2418544
18.00234	34.381088610938946	1.302361863956321	1630197793.4308982
18.00233	34.381071849189084	1.3028709113095829	1630197797.4026358
18.00232	34.38105508741853	1.303379931676318	1630197801.3777587
18.00233	34.381071849189084	1.3028709113095829	1630197805.3674583
18.00231	34.38103832562737	1.3038889250601642	1630197809.3549378
18.00232	34.38105508741853	1.303379931676318	1630197813.4088619
18.00233	34.381071849189084	1.3028709113095829	1630197817.3936722
18.00232	34.38105508741853	1.303379931676318	1630197821.372555
18.00233	34.381071849189084	1.3028709113095829	1630197825.4026783
18.00233	34.381071849189084	1.3028709113095829	1630197829.382634
18.00232	34.38105508741853	1.303379931676318	1630197833.3917937
18.00234	34.381088610938946	1.302361863956321	1630197837.5361776
18.00232	34.38105508741853	1.303379931676318	1630197841.5263078
18.00234	34.381088610938946	1.302361863956321	1630197845.5326512
18.00233	34.381071849189084	1.3028709113095829	1630197849.5378113
18.00231	34.38103832562737	1.3038889250601642	1630197853.5398197
18.00232	34.38105508741853	1.303379931676318	1630197857.5727232
18.00235	34.38110537266817	1.3018527896238083	1630197861.9426415
18.00233	34.381071849189084	1.3028709113095829	1630197865.9475071
18.00234	34.381088610938946	1.302361863956321	1630197869.9344454
18.00233	34.381071849189084	1.3028709113095829	1630197873.911889
18.00234	34.381088610938946	1.302361863956321	1630197877.9287133
18.00233	34.381071849189084	1.3028709113095829	1630197881.9426339
18.00233	34.381071849189084	1.3028709113095829	1630197885.9359367
18.00233	34.381071849189084	1.3028709113095829	1630197889.9408884
18.00233	34.381071849189084	1.3028709113095829	1630197893.916353
18.00234	34.381088610938946	1.302361863956321	1630197897.8918598
18.00233	34.381071849189084	1.3028709113095829	1630197901.8945682
18.00234	34.381088610938946	1.302361863956321	1630197906.084801
18.00234	34.381088610938946	1.302361863956321	1630197910.0726671
18.00233	34.381071849189084	1.3028709113095829	1630197914.0626516
18.00233	34.381071849189084	1.3028709113095829	1630197918.047785
18.00234	34.381088610938946	1.302361863956321	1630197922.0269084
18.00234	34.381088610938946	1.302361863956321	1630197926.1399748
18.00233	34.381071849189084	1.3028709113095829	1630197930.1336532
18.00232	34.38105508741853	1.303379931676318	1630197934.114925
18.00236	34.38112213437674	1.3013436883047689	1630197938.0963607
18.00233	34.381071849189084	1.3028709113095829	1630197942.0698633
18.00234	34.381088610938946	1.302361863956321	1630197946.057429
18.00233	34.381071849189084	1.3028709113095829	1630197950.283731
18.00233	34.381071849189084	1.3028709113095829	1630197954.2688265
18.00235	34.38110537266817	1.3018527896238083	1630197958.2463174
18.00234	34.381088610938946	1.302361863956321	1630197962.2687943
18.00234	34.381088610938946	1.302361863956321	1630197966.2706294
18.00235	34.38110537266817	1.3018527896238083	1630197970.3077834
18.00234	34.381088610938946	1.302361863956321	1630197974.2944806
18.00234	34.381088610938946	1.302361863956321	1630197978.2908835
18.00236	34.38112213437674	1.3013436883047689	1630197982.2653959
18.00235	34.38110537266817	1.3018527896238083	1630197986.257788
18.00238	34.38115565773194	1.3003254047325754	1630197990.2687466
18.00235	34.38110537266817	1.3018527896238083	1630197994.385283
18.00235	34.38110537266817	1.3018527896238083	1630197998.3737411
18.00235	34.38110537266817	1.3018527896238083	1630198002.3609314
18.00233	34.381071849189084	1.3028709113095829	1630198006.3677697
18.00236	34.38112213437674	1.3013436883047689	1630198010.3538363
18.00235	34.38110537266817	1.3018527896238083	1630198014.3749394
18.00235	34.38110537266817	1.3018527896238083	1630198018.3760703
18.00235	34.38110537266817	1.3018527896238083	1630198022.3726366
18.00236	34.38112213437674	1.3013436883047689	1630198026.3536763
18.00235	34.38110537266817	1.3018527896238083	1630198030.3257604
18.00235	34.38110537266817	1.3018527896238083	1630198034.3139842
18.00235	34.38110537266817	1.3018527896238083	1630198038.5198634
18.00235	34.38110537266817	1.3018527896238083	1630198042.5247428
18.00235	34.38110537266817	1.3018527896238083	1630198046.5176284
18.00234	34.381088610938946	1.302361863956321	1630198050.496323
18.00235	34.38110537266817	1.3018527896238083	1630198054.4687455
18.00233	34.381071849189084	1.3028709113095829	1630198058.5088158
18.00236	34.38112213437674	1.3013436883047689	1630198062.4926486
18.00234	34.381088610938946	1.302361863956321	1630198066.4800944
18.00235	34.38110537266817	1.3018527896238083	1630198070.4828963
18.00236	34.38112213437674	1.3013436883047689	1630198074.467361
18.00237	34.3811388960647	1.3008345600101165	1630198078.4451632
18.00236	34.38112213437674	1.3013436883047689	1630198082.6318572
18.00237	34.3811388960647	1.3008345600101165	1630198086.6275024
18.00236	34.38112213437674	1.3013436883047689	1630198090.6508029
18.00236	34.38112213437674	1.3013436883047689	1630198094.6647573
